DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub
910731,1340.781262,533.275703825,2546.45857807,0.0077813643213,0.00617033003012,0.00982208812972
912291,1570.20968187,814.898083696,2627.9261865,0.00655998918379,0.00571780446673,0.00754154993873
912382,1573.18312071,753.497756905,2719.15951596,0.0041478783312,0.00327457801735,0.00531741660011
912477,1312.74298939,600.313773883,2558.04209538,0.00482274979679,0.00410399601977,0.00572259238773
912480,230.375095806,118.217718911,883.442752003,0.00932668824091,0.00784965130432,0.0110989238566
912793,455.181532237,182.268023243,1490.3436566,0.0114369529616,0.00976749389053,0.0136009379514
914148,1461.47040642,673.829473887,2613.18250669,0.00401645633456,0.00315940849999,0.00513236596474
914271,1967.04594793,1107.85393566,2868.30521081,0.0120757821474,0.00988219201537,0.0152312746362
914591,1899.11794697,990.739313154,2829.14628344,0.0100328132372,0.00867716734825,0.0117200598542
914667,1773.43683608,855.285288962,2797.52574518,0.00553336721096,0.00451680190309,0.00671163482544
915074,2183.52911058,1363.85128487,2938.49175774,0.0116793856564,0.010112192231,0.0136734169821
915678,641.234792418,256.467357282,1513.17466675,0.00987315731604,0.00820388520483,0.012006206665
915845,1266.80789451,527.472149193,2564.38913733,0.00957541437684,0.00818057892636,0.0112755426588
916668,1150.50219136,438.22023905,2454.94960283,0.00772855888774,0.00667168561572,0.00894088262472
917189,1681.11051282,829.347406124,2723.74915646,0.0123469260962,0.0106622054644,0.0145106135899
918033,2248.84701454,1459.95848639,2999.96812365,0.010176568378,0.00855705117536,0.0121500112589
918159,1126.0176354,429.824899116,2452.53731424,0.0100177802028,0.00814104991098,0.0123218676779
919535,1914.05627691,946.024201245,2886.38025046,0.00434762167828,0.00364040457562,0.00525042060518
921028,312.139862821,120.980214339,1227.09456479,0.0125213274457,0.00986275624863,0.0157590905996
921326,1016.76114848,341.828484761,2337.09630703,0.00546530210408,0.00439707947823,0.00689397817048
921590,1727.44187185,901.263672393,2715.96447921,0.00609219126308,0.00502302148967,0.00743045707024
921815,921.776387764,233.062675386,2371.12673679,0.00677366114549,0.00468603938191,0.0107913515119
921817,1900.53091493,1032.04246496,2838.35366024,0.00508522507443,0.0043023926148,0.0060158819478
921970,1655.53081642,816.943358885,2755.97113011,0.0120949846525,0.010567975246,0.0138422079142
923372,1395.25354579,599.222284667,2625.71937253,0.00584478611322,0.00485421448625,0.00713537964275
923468,1244.18659019,399.949053971,2515.31066097,0.00609293110073,0.00409842126179,0.00951878369402
923471,56.997657598,32.1559460133,114.231547569,0.015272638198,0.0126845115535,0.0184128540159
923780,687.988830527,276.099941716,2038.52943537,0.0156204135558,0.0134710238832,0.0182039638794
923990,1469.36662413,584.887473528,2605.31474551,0.00993925413926,0.00838443673043,0.0117545602707
924329,1688.27292735,783.284900658,2734.2565017,0.0116995118057,0.00964995432177,0.0144236067129
925059,1375.5824195,546.897026574,2596.90606322,0.0109671745123,0.00900010369257,0.0133582711823
925230,2045.80508351,1110.91944052,2901.05668518,0.00682556235465,0.00570059563053,0.00825725861053
925268,801.712466428,324.140598093,2085.90613851,0.00769808367334,0.00633938461382,0.00951344446862
925368,2105.45561539,1246.60501495,2916.70200854,0.0105226500798,0.00908532239648,0.0123272876413
925378,1713.44468392,825.565455676,2786.98234579,0.0178611723495,0.015209692514,0.0212194182391
926110,1361.94344769,620.209642989,2532.82328902,0.00812552540328,0.00693631570451,0.00956792983121
926147,1700.29226007,846.797380281,2735.5652319,0.0109644919498,0.00954409743259,0.0125912092515
926398,591.948683711,254.059235368,1776.04037422,0.0096246538701,0.00811867878937,0.011410279078
926499,1190.70242188,487.069226965,2467.91932565,0.0109448006969,0.00893855574612,0.0138247154097
926914,1441.91458186,663.409465435,2614.15603824,0.00944913804122,0.0077903494017,0.0116154262654
927689,1940.01312331,1008.12883101,2848.84770955,0.00541640672252,0.00454961867106,0.00649699027022
928588,206.158457212,79.595981805,1066.84380188,0.0119538347485,0.00930520817158,0.0155395660311
928926,1953.26174032,1077.99296472,2879.82921807,0.0050304167057,0.00427023567129,0.00589066239663
928950,2280.04910649,1402.82113189,3032.16373785,0.00785958658235,0.00670566173006,0.00923186909622
929150,981.256108682,377.877603684,2355.86443909,0.00912047570801,0.00775348796122,0.0107526090208
929409,1170.44263828,465.986570826,2516.37587849,0.0109078858618,0.0088945280227,0.0133671278065
929605,492.995270852,199.757492601,1322.39704535,0.00935213242101,0.00787648250967,0.0111794839802
929684,330.066718146,124.608138383,1483.04538034,0.0137617478964,0.0108999595254,0.0175103691476
929773,548.829553415,181.267974859,2003.21009898,0.0113808697846,0.00896656539928,0.0144278529033
929838,81.5156218721,41.9051385664,223.892709006,0.0279385956678,0.0219400168414,0.0348356229989
930458,1700.69866034,770.703749934,2755.71672034,0.0174735241269,0.0149108115174,0.020843395827
930527,1383.80587114,602.367729013,2623.25072989,0.00534976833527,0.00430373186619,0.00664857227288
930557,818.754295386,336.76011981,2272.69614733,0.0145201141564,0.0122306064969,0.0170834445444
931033,1126.97600111,498.866908546,2392.74587649,0.00702461977549,0.00589398720851,0.00839954332481
932097,1429.20341021,641.258889804,2594.59173576,0.00828995553453,0.00700102569095,0.0099552854907
932168,2206.88854363,1363.27585792,2964.49831384,0.0119736430711,0.0101617656558,0.0141343553897
932291,1829.10693584,929.076842163,2772.91826958,0.00665369860806,0.00571895554641,0.00770205111083
932816,2293.44727022,1432.36886565,3013.66030157,0.00941894549188,0.00808392964345,0.0111734309337
933500,1704.21715123,843.866776871,2751.33285984,0.00903547826129,0.00757888186836,0.0108934822557
934916,1719.76628002,875.383017132,2755.16740201,0.00867355677284,0.00750072756646,0.0100346081186
935556,1853.4098949,993.270959047,2828.67853245,0.0103855685469,0.00915579214603,0.0118714529077
935761,789.443862512,319.82482695,1800.0103438,0.0125031165583,0.0106215022684,0.0148936427796
935899,458.166559353,174.418301838,1591.43217683,0.00721741547099,0.00545114798496,0.0097725986835
936612,2019.85921915,1135.5962408,2919.07338787,0.00671354108681,0.00584999876556,0.00776177501861
937769,840.869653939,267.851928843,2307.45407912,0.00443321193614,0.00341103104435,0.00602265547291
938458,1026.31070437,408.998806449,2289.1094775,0.0109412113567,0.00935871607771,0.0128636702246
938537,1158.21896166,424.924621138,2435.06702978,0.0056094537148,0.00477085372715,0.00663641851023
939528,177.387850151,85.4810195549,695.122451715,0.0101623781961,0.00889821187758,0.0116701903244
939838,1459.39020897,626.443100103,2597.12313763,0.00775377753645,0.00652338442173,0.0093918230072
940236,1466.85236016,715.356460128,2624.72259278,0.00715760216204,0.00600243543728,0.0085376981847
940239,1209.05077489,477.396176294,2480.62098126,0.0167695929835,0.013234962031,0.0215502923749
940275,87.5321966103,6.05557221064,1179.65526542,0.00358146184194,0.00122375172652,0.0140434189488
940405,1829.16434867,882.716195342,2807.2262702,0.00788744446222,0.00609292780358,0.0103736492563
940518,718.908192009,226.766504676,2219.84476129,0.00760179889448,0.00604509380739,0.00985478711653
940681,854.20980215,314.968711274,2316.83454442,0.00999202651457,0.00862523487159,0.0117647482806
940861,274.748012746,99.2796140423,1524.31595449,0.00687661418164,0.00537873761064,0.00898729015018
941243,1375.85993479,558.336158294,2577.23871682,0.00947875508265,0.00735403653113,0.0121175199677
941474,934.083355059,363.473650656,2248.80301037,0.010439953651,0.00890746174399,0.0125234492776
941771,654.849836735,229.729570716,2019.44292094,0.00719358881176,0.00595745136781,0.00877164683541
942177,1079.57300617,366.917552562,2382.64310192,0.00940914727159,0.00770466303348,0.0117800578695
942249,846.782905206,305.556815509,2220.10602028,0.0126390693347,0.0101703086685,0.0158956922606
942750,2100.40371979,1236.57432423,2939.84023616,0.00970465746943,0.00832385781762,0.0114495446284
942955,901.113702394,333.503279945,2318.52022311,0.00390510859159,0.00319824724915,0.0048344262836
943177,645.474573084,259.95381585,1972.39825533,0.0109127924192,0.00900825236506,0.0133659161958
943524,1407.95613554,628.204926777,2615.98573465,0.0117465474708,0.0102534678877,0.0134692356264
943557,958.937251725,376.177485666,2257.91217771,0.00611617883035,0.00523395550389,0.00729798514177
943674,373.255543958,164.185875542,1528.06397384,0.0137934961125,0.0116372528636,0.0166123771394
943689,8.32944506662,4.905114362,13.8451721724,0.0760955685074,0.0628053714818,0.0940964524455
944716,383.67777114,126.18799054,1521.53198185,0.0114131390195,0.00903917699463,0.0148248149687
945273,1587.49644171,744.540903983,2678.33810983,0.0127624022313,0.0107488699884,0.0150367625977
945934,579.015923693,237.550394199,1840.39229382,0.00753191001106,0.00627970655598,0.00917294604661
945964,1777.31762874,921.306263009,2793.23509027,0.00802618614538,0.00692276187296,0.00937640449087
946554,1700.39554145,809.610103242,2780.60278789,0.0146182507763,0.0116386588912,0.0184092576461
946999,932.984588287,338.563871665,2294.20532145,0.0113857869368,0.00949122894406,0.0136097767256
947102,2441.40534742,1569.28524109,3064.3023113,0.00486642468047,0.00405746169789,0.00581866261623
947161,1112.16143332,460.183467702,2420.21885557,0.00508159484808,0.00411312484417,0.00633886923943
947539,1445.46472943,670.962877486,2610.71450821,0.0111405654195,0.00925982198206,0.013501003003
947808,1148.20186559,471.338459252,2498.02360765,0.0120654931651,0.0105419166058,0.0140062159504
947827,2081.91173406,1261.08869482,2884.99048869,0.00608783879826,0.00532439540513,0.00703116620276
947843,1219.91425067,454.406556416,2503.05098183,0.00984494452034,0.00825412098958,0.0119030393037
948053,1464.39601212,726.363913106,2593.33763509,0.0119384762336,0.0101092071369,0.0142915375
948356,888.244130076,323.669691804,2296.29634735,0.0181639768041,0.0153288077555,0.0216795927224
948527,1228.94681534,522.09580199,2455.33124233,0.00730342293966,0.00563782934305,0.00978711804183
949025,1761.2559693,939.429043048,2763.03009081,0.00874409090406,0.00748332120466,0.0102973181522
949524,1453.51184628,684.398835662,2644.50189263,0.00827208939295,0.00708886672206,0.00956508307642
949688,1324.54565411,536.402794421,2607.72206025,0.0168189682741,0.0143703951206,0.019912406265
949872,1968.15110209,1003.43782649,2857.74768321,0.00816883835047,0.00662237848537,0.0101659353014
950264,412.145926709,133.199571857,1647.9738556,0.00939319309954,0.00704050571224,0.0126656292774
950352,1688.64351345,872.683658381,2750.05380178,0.0114828887075,0.00970436012462,0.0136439893774
950569,2191.24213847,1288.20870013,3005.24011727,0.00567094892073,0.00462766519349,0.00708668851341
951211,1566.93204802,666.180853091,2690.87597791,0.0117710351672,0.00977756466534,0.0144932898451
952019,2219.8291667,1403.74093553,2951.86699786,0.00985032046513,0.0084740727381,0.0114870983178
952246,341.988199372,135.085373742,1597.10506139,0.0194997825299,0.0151432331707,0.0244378729957
952260,1800.96159064,937.533731573,2768.0872675,0.00407470474367,0.00334165102899,0.00500856557503
952559,64.3829365978,35.1017182175,148.050333603,0.0213040220598,0.0177770241118,0.025343237988
952769,1405.93849356,672.285363979,2570.32218736,0.0143734001176,0.0121636348972,0.0170326648547
952940,371.575308321,112.895718663,1671.25542916,0.00542096309715,0.00395271775926,0.00745967996125
953478,1104.45927026,422.78255324,2396.52955883,0.0187151852489,0.0160091843049,0.0219869719394
953706,725.723554308,224.039343668,2167.99215616,0.00821662312765,0.00643118771656,0.0108836331616
953741,995.066960966,995.066960966,995.066960966,0.00599489270226,0.00599489270226,0.00599489270226
953908,474.589201024,191.066852386,1751.37406777,0.00977240941739,0.00830417126706,0.0117332565649
954433,1499.58758009,695.873704846,2708.91389952,0.0116929667182,0.00985041334517,0.0141171619306
954476,1588.79810073,859.1341302,2241.62002386,0.00588286308339,0.00502266977145,0.00701446414787
955123,2112.71687186,1227.24896915,2938.35578176,0.00971186366553,0.00839790597569,0.0113184103376
955281,310.249775336,143.336745957,1231.15505758,0.00875876174583,0.0076599862818,0.0101640403035
955685,1637.53193875,847.697475614,2658.32562063,0.0087612462477,0.00765151667515,0.0101052957804
956402,1665.22664883,834.729265013,2754.55206801,0.0119521010854,0.010538932087,0.0136261183778
956425,1763.91602224,913.757550639,2810.47817399,0.0141248583302,0.0126424969684,0.0158941371542
956833,1769.35171914,1128.04329452,2305.73415218,0.00822237286912,0.00674977365057,0.0103445146006
957362,1561.57573446,909.720437859,2240.27312193,0.00608132146643,0.00486057338729,0.00781347593344
957791,1399.01988909,645.321631957,2586.50866546,0.0108393707785,0.00951560865831,0.0124909372795
958052,1.49840461191,1.1372813461,2.12441904078,0.156098674028,0.131012048028,0.182495787233
958168,1116.97494236,387.297737854,2507.28224113,0.010169022107,0.00836533713337,0.0124458730534
958434,2476.37493572,1686.15357723,3051.75710364,0.0140871744918,0.0121917889198,0.0163482224744
958481,1982.40028096,1074.31696636,2952.06482724,0.0146741662469,0.0122231959439,0.0177331632717
958792,1592.28634456,707.04668097,2701.58816141,0.0125329969746,0.010618507609,0.0148291967032
959383,1205.2858728,439.799066235,2505.13684746,0.00868611176242,0.00694150514649,0.0108165489638
959548,448.494031515,193.038310737,1546.54394308,0.00987412410434,0.00800576523956,0.0123773755702
959768,849.275692645,237.616531103,2281.82758208,0.00652965170189,0.0046529205356,0.00953289199786
960132,16.043753255,10.3998939832,25.0865257862,0.139162814711,0.121714446804,0.16196648917
960290,1979.86935125,1147.67320001,2849.17895246,0.00838587538895,0.00706331720348,0.00998496719408
960443,2085.14846258,1183.69526683,2894.58683574,0.00709532079281,0.00585882916801,0.00878283937578
960450,2208.57595824,1325.97843524,3009.29708513,0.00657232570538,0.00571721035553,0.00762289914462
961511,1471.54103798,695.679042179,2587.29986081,0.00734512708463,0.00619249381208,0.00884024460682
961740,1418.00223157,574.068938119,2606.58176363,0.00273853937996,0.00207895016191,0.00361009171357
961831,2263.27867327,1419.54378493,3005.4715424,0.00876661754847,0.00741443803724,0.0103639297728
962130,1934.0122151,989.468860755,2862.99343067,0.00711344800828,0.00596250213654,0.00852643334293
962398,1197.26431319,544.410692848,2387.34287628,0.00807718128273,0.00712998976894,0.00914944020611
962472,1399.13250242,619.441740425,2588.66530237,0.0141556267894,0.0118397803597,0.0170879522832
963259,21.088241894,12.6397054386,37.7206128324,0.0520548965201,0.0411266142789,0.064387889244
963412,946.67985032,357.741550011,2267.87037495,0.0181143379906,0.0160442787298,0.0205988488238
963586,1101.81380879,396.961524736,2437.94021298,0.00600260850342,0.00477863807617,0.00753436572243
963633,1698.05117859,827.68337148,2758.65692698,0.00682956837342,0.00585587186797,0.00810724222405
964171,846.947209172,304.751865309,2305.51730875,0.0100232027828,0.00830607790517,0.0121764134241
964275,1115.01380803,349.590336909,2467.75327435,0.00635782938734,0.00458674592977,0.00876974611562
965172,1376.67658598,554.562468628,2544.14838993,0.0104325945191,0.00852238774464,0.012942346254
965440,1164.91220919,413.869207251,2441.04931267,0.00849698703149,0.00708965790358,0.0103560361015
966592,1369.45109517,569.016360068,2559.39304525,0.00477734669647,0.00402711448276,0.00582359057593
966751,1428.68201331,594.031517399,2629.67083116,0.00270268409262,0.00216313918553,0.00338246174387
967348,820.848852911,261.8115528,2120.84557971,0.00873741815704,0.00696297562394,0.0113625151342
967534,422.350081969,171.026681933,1533.20719029,0.0134078089186,0.0112950866831,0.0159656020395
967696,435.375914617,178.061741263,1722.20448605,0.0125882554229,0.0102914183497,0.0158344475691
967925,558.025709505,213.365755436,1907.70239103,0.02545211235,0.0222404826677,0.0293891972544
968091,1610.79791307,821.455354071,2692.41771167,0.0189880875473,0.0168339111069,0.021559595295
968359,951.151586864,357.533397822,2318.5769356,0.00956388119907,0.00733591181052,0.0127695464998
968618,827.219086934,301.771223942,2223.25147415,0.00877357897608,0.00727088001088,0.0105786656692
968658,537.555591538,194.843436127,1958.55475947,0.00903375242591,0.00748080712498,0.0109491699381
968900,342.355527521,134.714078449,1638.18736952,0.0128051532262,0.0105354352208,0.0158282422528
969146,1393.86296648,638.001239932,2579.83264866,0.00646838823549,0.00540453968676,0.00799717302969
969191,220.111263249,78.2918022001,1162.10267326,0.00497783987775,0.00329275013602,0.007275465127
969628,1305.23998055,570.633046872,2497.07439959,0.0113577558089,0.0094133721125,0.013862251803
969719,1153.56073426,448.509107637,2495.17870999,0.0147985067056,0.0121524913847,0.0178873924347
970191,526.530006398,206.052859477,1937.91583802,0.00470269196133,0.00380809358962,0.00587462393201
971318,735.022058484,291.767687853,2051.24789237,0.00638441435357,0.00529211439616,0.00780289769243
971324,1757.39075378,930.254333727,2774.8462629,0.00923396056465,0.00791306608328,0.0110942022131
971834,551.951445951,196.189425257,1719.63427744,0.0127469434473,0.01032060926,0.0159722801763
972497,144.661632325,62.0592743242,665.335554106,0.00923523342412,0.00730256097184,0.0114421256733
972719,1684.30866906,848.816391566,2714.16814489,0.0100714566233,0.00846707988002,0.0120273453255
972830,210.9978199,108.518795364,801.810680063,0.00815754774574,0.00682515857212,0.00977422855211
972894,1122.32000159,402.86004794,2427.2595686,0.00542975788821,0.00393571528078,0.00752310368858
973054,1554.03722052,689.481974488,2662.92667319,0.0136337692073,0.0116109684297,0.0160780961426
973342,2446.64301879,1624.79391814,3066.74738658,0.00678920507383,0.00571581893817,0.00801657557246
974111,2072.92614479,1254.3820599,2874.14758717,0.00801859227451,0.00690466267519,0.0094664509036
974254,1907.22937123,1010.62557986,2859.65403848,0.0125905900076,0.0105704535964,0.0151725219553
974440,1269.92064248,551.893019175,2524.48830897,0.00961108212185,0.00826107026706,0.0112751140344
974753,1331.47786872,625.872303531,2571.19363646,0.00844085719345,0.00731604604995,0.00985763145879
975069,2062.95385744,1152.44915611,2918.55624005,0.00687303980871,0.00579635398351,0.0082187847921
975340,1801.5263355,913.026556627,2805.33019028,0.0103392113411,0.00877722263784,0.0121807941061
975347,665.485596323,239.410406527,2008.12141221,0.00700857554792,0.00589333670462,0.00839723958082
975563,1556.35520575,645.625813212,2716.06404359,0.00597743906149,0.00481388050852,0.00747519103958
976023,1740.48273756,865.050258918,2745.480477,0.00891632198807,0.00755639276037,0.0107407331484
976170,46.9437235389,5.31507304344,216.144314552,0.0109161292257,0.00460076946127,0.0286486094878
976646,1437.62124483,627.977877611,2624.33290158,0.00849036746782,0.00712175176018,0.0100768516523
976836,1972.08539346,1033.44619888,2882.54234691,0.00846099902262,0.00736446536928,0.00975450077734
977684,1455.52902166,547.402723066,2648.3682787,0.0133370067386,0.0115848992557,0.0153258191093
977705,1482.80418644,632.952160405,2602.00128982,0.0116337535917,0.00950715324454,0.01435851888
978266,1090.41179349,385.106407442,2505.72572634,0.0117088939817,0.0102376276487,0.013746454995
978362,1194.51410572,465.121923321,2499.56702261,0.0131474004513,0.0106020465298,0.0165556758474
978673,1421.93131699,689.292345357,2563.73354516,0.0135490152496,0.0116975997741,0.0159347522467
978735,2100.1754466,1226.21759184,2957.77947405,0.00932624602232,0.00808859223787,0.010836756001
978987,1631.59523139,758.786123836,2706.00523923,0.00670148323263,0.00551374473776,0.00823192519545
979240,188.063097952,74.7256077984,990.714940768,0.0581854580216,0.0456961817161,0.0727220873058
979361,554.667594263,208.453756369,1812.29465235,0.0130501403077,0.0107819828891,0.015810708909
979641,1221.58975719,442.772228119,2511.8767271,0.00696924540983,0.00561956564541,0.00881157824928
980008,2100.02653064,1271.97435793,2958.72612316,0.00546272660856,0.00462553235741,0.00651318230325
980082,1451.76610917,645.895793654,2623.66921607,0.0219713385564,0.0181232879802,0.0268796910631
980759,1220.50282297,490.677198178,2522.61480199,0.01009494878,0.00851006023237,0.0117360412215
980840,1380.64391605,592.703098793,2555.28043184,0.0141362391327,0.0121579573435,0.0166641531288
981110,754.722095804,256.924144126,2098.94910779,0.0135955754445,0.0112005502353,0.0164587354828
981643,2486.36074636,1682.80464008,3077.36784837,0.00773700013883,0.00659471876552,0.0090511928391
981706,1456.38189928,652.328804272,2637.6536342,0.00327198839542,0.00268344577848,0.00407027624411
981793,1472.73538946,597.98730738,2623.96495355,0.0122836598678,0.010376116595,0.0149277986227
981804,881.516196903,312.813437201,2262.10734126,0.00497391649587,0.00414786519277,0.00604331235281
981815,1839.02740753,1009.67838949,2809.10163572,0.00829982126786,0.00721692944572,0.00954464483255
983034,1098.11192279,471.314517518,2009.15980935,0.0194438600036,0.0164094845328,0.0228056428743
983065,1058.51008051,479.550092007,1970.94545361,0.00877568602212,0.00735430442994,0.0106044770685
983136,198.171575484,87.6613278253,674.56457123,0.0167975496834,0.0138047272292,0.0209676618302
983278,1557.55653814,631.73853961,2688.98490213,0.0175238374648,0.0136838081252,0.0229033869468
983874,1022.14829389,276.163609878,2385.46165191,0.00464113279859,0.00317972450723,0.00697913300612
984549,912.089273235,360.991284101,2236.16484862,0.00907028826386,0.00787611346054,0.0105974448691
985053,1615.04405302,753.027643115,2712.62224687,0.00822643338943,0.00707082009732,0.00963755483248
985163,566.293516291,230.739845734,1887.95711256,0.0110190909476,0.00910332264597,0.0135202210567
985457,2016.23324559,1090.52681079,2885.47651475,0.00913719050578,0.00756380077733,0.0110877705193
986535,1685.48102672,823.155002646,2697.94910921,0.017547029255,0.0150764466459,0.0207247872565
986600,918.43259796,398.832703617,2254.7588465,0.0105566832817,0.00879920226252,0.0127854754778
986611,1483.38032297,611.763536527,2718.11786861,0.012021687596,0.0101778548455,0.0143738483171
987735,1106.27446409,420.103181228,2357.94102317,0.0170422932052,0.0146795836685,0.0199019219437
987828,8.36330043075,2.03050298761,708.577391944,0.00756752313039,0.00100728171327,0.0217090411835
987866,1971.98702342,1115.1609032,2880.8491604,0.0156829264739,0.0134603521908,0.0185249904765
988690,985.196850584,349.267287261,2314.13474319,0.00772826109675,0.00619873715109,0.00969684031425
989963,1089.72935664,469.836136047,2419.59620818,0.00762538106726,0.00644453798638,0.00898103983289
990319,804.383499466,325.013609809,1649.15685034,0.0159623584466,0.0137279090455,0.018610464631
990383,1585.38061527,797.147143207,2624.06697443,0.00792259376939,0.00639045180957,0.00989202886742
990451,1269.811291,460.096324375,2627.5023789,0.00917140292857,0.00746443270613,0.0120439314028
990622,693.666289749,264.143192721,2167.24832997,0.00902683319316,0.00753234246951,0.01098157005
990689,1088.69612149,425.604838111,2409.60361543,0.0178441980722,0.0153213469208,0.0209551835568
991208,1175.24605015,476.754156275,2499.04753352,0.00943210249935,0.00772642967803,0.0115543465726
991306,2435.46683357,1562.48336943,3031.67189909,0.0148631176305,0.0125927484647,0.0175586750661
991401,398.240035116,177.684940497,1571.8770587,0.0103900328436,0.00837061917385,0.0129757383176
991484,1607.77349666,786.199981418,2707.45666723,0.0124597975887,0.0103730791817,0.0150428473886
991621,1136.97393476,436.588348265,2470.50008087,0.00638316250337,0.00520729261409,0.00791145871305
991947,989.881231238,430.100318777,1944.84362301,0.00822797047895,0.00700789853564,0.00978159322682
992117,1499.31895568,667.424647168,2707.39952389,0.00697874032823,0.00588600969562,0.0083034672092
992186,1123.97878113,481.046085649,2387.5761783,0.00795452083904,0.00671105122328,0.00957422627593
992384,1145.39693376,471.207900124,2406.98858327,0.0101512206396,0.00881793085699,0.0117312542484
992664,5547.75554486,5547.75554486,5547.75554486,0.00262048187215,0.00262048187215,0.00262048187215
992718,275.982917269,130.582311456,1165.91994685,0.0107512372255,0.00892612335888,0.0132797380337
992719,1770.36295694,962.733576637,2788.59878619,0.00762152933983,0.00671146809742,0.00868047622244
992793,957.423875946,284.838900001,2307.28331881,0.0138036062978,0.0102643959189,0.0181900908873
993242,1708.16574149,890.409579223,2781.29359899,0.0113479845038,0.00997163674746,0.0129125652047
993251,55.6387205248,27.8954401322,117.311732883,0.010688609905,0.00909476540854,0.0129592355952
994235,1155.95668825,452.844286545,2457.96811882,0.0098865905651,0.00802378179811,0.0124846544461
994888,999.771880279,464.64742192,2223.59434737,0.00945873308009,0.00825312936999,0.0109807831404
995191,1677.86160731,850.824927927,2715.44105723,0.0086890231556,0.00763468526177,0.00999919688738
995609,1416.39912164,650.027156006,2588.60018639,0.00855914330506,0.0074112135748,0.00993804562518
995826,82.8234521217,5.87732241076,1054.66307756,0.00810054132944,0.0022574867936,0.0303632835062
995899,983.380040129,364.879428316,2340.61202518,0.00871803288138,0.00738203043996,0.0104114057495
996795,376.731659062,147.740270198,1603.65795975,0.0124466666582,0.0100695590118,0.0155764574891
997798,1168.65154823,490.904284689,2448.24077092,0.0137827231434,0.0114909536832,0.0168274619432
998022,1866.87113141,912.580953169,2855.13606726,0.0104983016337,0.00873504503576,0.0125635357481
998340,919.767546939,347.00230603,2303.31568829,0.00938750058226,0.00795400581143,0.011196148665
998548,1081.58313817,424.011342417,2433.61138398,0.00759531195774,0.00624855964816,0.00932699857464
998768,1552.23124905,648.292114516,2747.31610083,0.00229682710433,0.00172887818186,0.00313423690669
998917,1059.87109084,440.883531633,2278.28229944,0.0106176512604,0.00901164596776,0.0125810007037
998945,505.363884785,189.321757781,1752.76319167,0.0137378912952,0.0111756897838,0.0167752639739
999131,1032.25943003,455.302827582,2006.64908445,0.0104389816063,0.00875009720482,0.0127945339258
999464,40.6776946566,22.9939032756,81.7977928415,0.0799349912463,0.0673389003112,0.0939574070529
999508,546.895816744,187.735519379,1988.10716013,0.00807224037914,0.00612732340369,0.0104818938979
1000837,850.069384065,221.228218467,2229.74091983,0.0100687633048,0.00761893723383,0.013686104019
1001265,1852.78653611,968.43112546,2799.87668794,0.0156604351078,0.0134178626651,0.0181968496984
1001294,1882.25239158,927.748846787,2852.10881166,0.0197249677581,0.0162539641545,0.024437140845
1001531,1247.92660676,502.208201398,2536.49398263,0.00975534989863,0.00816507189721,0.0117680236831
1001793,1445.50716277,652.037867074,2631.27739447,0.00690206435027,0.0056984581924,0.00843911524134
1002076,1447.65947392,669.343045748,2640.56359442,0.00764891734321,0.00640914402769,0.00935234490992
1002162,315.498204421,140.158924413,1169.26192027,0.00858304647462,0.00714447460415,0.0102174840566
1002453,707.059714831,287.804191851,1937.98582188,0.0134300350292,0.0114756754569,0.015901557871
1003180,1716.47698336,856.778879808,2781.79751167,0.00974405601984,0.00826346043886,0.0114086777236
1003235,225.69313633,109.714585672,906.213445179,0.0129856153359,0.0109127125295,0.0154345613964
1003323,996.942214691,419.102998886,2307.09596619,0.0145503484905,0.0123704557227,0.017017124128
1003453,969.911330449,365.396558256,2227.57753788,0.00865935393502,0.00691079495968,0.010793492565
1003674,1079.82507757,392.428423168,2377.66517722,0.00742642029114,0.00620768330551,0.00887818659034
1003694,149.927797263,55.3383356048,634.625246878,0.0131148461732,0.0091484617394,0.0194586465479
1003721,399.496599524,129.460365118,1675.03076491,0.0154012711775,0.0115428750525,0.0194387102606
1004203,1222.76161021,564.313971079,2547.53738063,0.00794121027124,0.00679578197599,0.00937872592332
1004332,886.462106916,350.899627052,2232.86968103,0.00693992081955,0.00589233763475,0.00813393993468
1005316,1722.27265768,941.620713204,2722.77011014,0.006202203552,0.0052346056729,0.00746668795909
1005458,170.594047575,87.576411285,481.677370712,0.0238196979254,0.0206635335555,0.0276799697377
1006209,1505.10064252,637.89131704,2688.77659512,0.00960626099003,0.00816107328144,0.0114826672013
1006508,575.276319894,210.414601984,1994.79051909,0.0130440055061,0.0110358446596,0.0157911099987
1006615,1600.29134978,796.655598853,2682.19183806,0.0139511479208,0.0119948575262,0.0163568063921
1006627,740.901176956,310.726951305,2063.48253238,0.0078510046011,0.00659313877287,0.00955235290964
1006712,505.853319451,183.596723109,1915.63775404,0.010501611102,0.00867038921167,0.0126302171107
1006927,1428.94535155,593.987405041,2695.04425121,0.00619234236647,0.00476134581544,0.00812704877239
1007681,1448.44077634,701.283945862,2610.20657267,0.00762475940664,0.00642298006276,0.0090302379647
1008247,1024.9829705,367.329363182,2401.10947908,0.00891237773165,0.00729934356066,0.0110295149286
1008471,257.335944213,38.5357961109,1388.80121312,0.024488638482,0.0150502135331,0.0442545440601
1008531,1392.52461568,585.699104205,2587.79697077,0.00468111060475,0.00356741163777,0.0062086988675
1008737,1626.04486186,828.10238065,2695.01844349,0.016412691556,0.0142331521575,0.0191394233432
